,age,content_count,cover_photo,days_won,followers,ideology,user_index,joined,last_visit,location,name,profile_photo,rank,religion,rep
569,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Fascism,623,2019-04-01T23:29:15Z,2019-04-03T19:37:26Z,,Laplacescher Dämon,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Christianism,0
570,N/A,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,624,2019-04-02T17:37:16Z,2019-04-03T23:54:49Z,N/A,Misery,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,N/A,0
571,88,17,https://fascistforge.com/uploads/monthly_2019_06/1838948884_Hitlerwallpaper.jpeg.b25403337992347a0c05b9aebe8a95a9.jpeg,3,4,Endsieg,625,2019-04-02T17:51:06Z,2019-08-27T13:08:58Z,The Beer Hall,Armageddon,https://fascistforge.com/uploads/monthly_2019_07/ff.JPG.aa0f3279bbba5f45927b42145576e09b.JPG,Member,Hitlerism,16
572,23,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Fascist,626,2019-04-03T17:52:36Z,2019-06-18T18:41:26Z,"East Coast, USA",Burn,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,none,0
573,17,0,https://fascistforge.com/uploads/monthly_2019_04/IMG_1687.JPG.2d9aed0bd0d941f2e844de5b2f1223ac.JPG,0,0,Nazism,627,2019-04-04T03:04:14Z,2019-05-22T22:53:46Z,Canada,Mickey,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Perennialism,0
574,15,1,https://fascistforge.com/uploads/monthly_2019_04/yeet.jpg.7676f44d638a7b6849dfc0837aa33c67.jpg,0,0,Fascism,628,2019-04-05T03:48:09Z,2019-06-04T03:42:17Z,Minnesota,VirtualVUE,https://fascistforge.com/uploads/monthly_2019_04/yeet.jpg.d09fa1e7959c0801abd9c3ff7ccff115.jpg,Newcomer,I'm not sure,0
575,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,,629,2019-04-08T02:12:48Z,2019-04-08T02:12:57Z,,KerryGer,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,,0
576,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,right wing,630,2019-04-09T07:29:43Z,2019-04-25T11:12:08Z,,Shaz,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Christian,0
577,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Nazi,631,2019-04-10T15:21:39Z,2019-05-21T12:12:48Z,,BrunoMonteiro,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,None,0
578,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Esoteric Hitlerism,632,2019-04-10T18:13:44Z,2019-04-11T13:53:20Z,,KKKommando,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,O9A,0
579,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,White Nationalist,633,2019-04-10T22:10:14Z,2019-04-12T02:50:56Z,,aspirantv2,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Interested in the O9A,0
580,,6,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,1,0,National Socialism,634,2019-04-11T17:28:10Z,2019-08-06T11:36:31Z,,DrakkonianRoi,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Member,Paganism,1
581,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,NS,635,2019-04-12T00:13:45Z,2019-04-13T00:55:42Z,,Igorinov,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,none,0
582,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Creativity,636,2019-04-12T18:03:30Z,2019-04-12T19:01:20Z,,VanillaGorilla,https://fascistforge.com/uploads/monthly_2019_04/th8VN8K3US.jpg.394cd4cdd1f97e61ea39848a459d7396.jpg,Newcomer,Our Race is Our Religion,0
583,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,637,2019-04-12T20:39:47Z,2019-07-15T04:44:25Z,,Infectonator,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Paganism,0
584,333,0,https://fascistforge.com/uploads/monthly_2019_04/32542713_Aryangalacticlebensraumflag.jpg.4a7a9b6964d2fc05dff89170aaaa6e5f.jpg,0,0,National socialism,638,2019-04-12T21:07:33Z,2019-04-15T15:00:11Z,Antarctica,Fenaudhrreidhyr,https://fascistforge.com/uploads/monthly_2019_04/155313041288440046.png.9ebe63a2972a88dacb262e93e7ec6de5.png,Newcomer,Esoteric Hitlerism,0
585,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Universal Order,639,2019-04-13T05:35:54Z,2019-04-13T05:39:06Z,,whippingbastardatomic,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,ATWA,0
586,1488,1,https://fascistforge.com/uploads/monthly_2019_04/makelaris70-1.jpg.f101de64c0cdc69ed5f246e57dee32d7.jpg,0,0,3rd Position / NatSoc,640,2019-04-13T16:19:50Z,2019-07-07T03:34:50Z,United States,Scruffy,https://fascistforge.com/uploads/monthly_2019_04/unknown.png.d2d80e1bffed9183f1022b16bd76dd1b.png,Newcomer,Evolutionary Christianity,0
587,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Authoritarian/Totalitarian,641,2019-04-13T19:31:15Z,2019-04-24T14:07:42Z,,Damon,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Christian,0
588,Late teens/early twenties,68,https://fascistforge.com/uploads/monthly_2019_04/_84138476_naziflag5.jpg.3669f81d759f48bb27391dc3891bacfd.jpg,12,2,National-Christian Socialist,643,2019-04-14T11:55:24Z,2019-09-07T18:58:17Z,Ulster,Ka7,https://fascistforge.com/uploads/monthly_2019_04/_43000363_uda203x300.jpg.0f3d56867ec46d535e3ce6b2f6bd6d16.jpg,Extremist,Christian,64
589,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Universal Order,644,2019-04-15T00:14:52Z,2019-07-04T00:47:25Z,,Terror The Threat,https://fascistforge.com/uploads/monthly_2019_04/hahac.jpg.0c00071260b0d4bbb19a210d99797ca6.jpg,Newcomer,Ariosophy,0
590,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Nationalist,645,2019-04-15T01:23:47Z,2019-04-15T22:43:08Z,,Claudius Drusus,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Deist,0
591,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,na,646,2019-04-15T13:28:51Z,2019-04-15T15:48:34Z,,emalie,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,na,0
592,,0,https://fascistforge.com/uploads/monthly_2019_07/IMG_3834.JPG.247e768e516660dddc2ff0d707b7ea53.JPG,0,0,Universal Order,647,2019-04-16T02:17:15Z,2019-07-23T18:44:31Z,,GrainDeath,https://fascistforge.com/uploads/monthly_2019_07/IMG_3780.JPG.97eabac6583867c94321975cf836f381.JPG,Newcomer,O9A,0
593,69,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Universal Order,648,2019-04-16T03:05:40Z,2019-04-22T02:28:23Z,Probably Where Iron Gates Was,Fyrir Gumi,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Universal Order,0
594,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,American Fascism,649,2019-04-16T04:42:52Z,2019-06-23T05:28:18Z,,BonnieBlue,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Agnostic,0
595,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,,650,2019-04-16T08:34:02Z,2019-04-17T18:10:55Z,,Cftruceaculp,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,,0
596,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Ethnonationalism,651,2019-04-16T14:25:57Z,2019-04-17T08:58:18Z,,VN1488,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,uncle tom atheism,0
597,,0,https://fascistforge.com/uploads/monthly_2019_04/252B14C4-81EB-4A5D-A84E-4E37636B9999.jpeg.09dd923576b09f30897b620754b54657.jpeg,0,0,National Socialism,652,2019-04-16T15:03:39Z,2019-04-16T15:35:48Z,,Otto1488,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Christianity,0
598,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Libertarian,653,2019-04-16T17:01:57Z,2019-04-16T17:25:09Z,,NecessaryTailor4,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Christian,0
599,50,2,https://fascistforge.com/uploads/monthly_2019_04/uzgoawlwqwwdtgd2zetp.jpg.a23ebdfcc4259cd82b5b0a53103b668f.jpg,0,0,National Socialist,654,2019-04-17T00:05:06Z,2019-07-11T21:22:56Z,Scotland,narcist,https://fascistforge.com/uploads/monthly_2019_04/Siol_nan_Gaidheal_Flag_svg.png.1eeed669dddf7da675106eea619a5a6f.png,Newcomer,Paganism,1
600,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,655,2019-04-17T18:21:22Z,2019-09-05T15:50:57Z,,Turin Turambar,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Ôðalism,0
601,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Fascist,656,2019-04-18T02:36:31Z,2019-04-18T02:41:37Z,,Radis,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Aryan Spirituality,0
602,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialist,657,2019-04-18T05:17:47Z,2019-05-30T15:01:33Z,,SS-Mann,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Evangelic,0
603,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,fascist,658,2019-04-18T10:16:41Z,2019-06-27T09:08:03Z,,kingumm88,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,none,0
604,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,1,1488,659,2019-04-18T15:55:10Z,2019-04-29T19:06:04Z,,MC69,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Mengele Victim,Christian,-1
605,18,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Facist,660,2019-04-19T16:32:51Z,2019-04-19T17:20:02Z,England,xRated,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,None,0
606,,0,https://fascistforge.com/uploads/monthly_2019_04/1552679090580.jpg.5535df923751e5a64bf3d5bc8ee7a631.jpg,0,0,National Socialism,661,2019-04-19T17:53:24Z,2019-04-27T14:29:02Z,,SixMillionLies,https://fascistforge.com/uploads/monthly_2019_04/faf5c7ddcf900279723c2ed8aaa1ca38.png.cc77116b0957153f3a8c39a089e9c833.png,Newcomer,Agnostic,0
607,,0,https://fascistforge.com/uploads/monthly_2019_04/sunset.jpg.6d7df2e89374ab7ff4f835249f3cb763.jpg,0,0,WN,662,2019-04-20T17:39:52Z,2019-04-20T18:32:31Z,,HarryHarvick,https://fascistforge.com/uploads/monthly_2019_04/thOTH8FPWT.jpg.3497ec8bdff2009094b12f150f791dd5.jpg,Newcomer,Atheist,0
608,28,4,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,"""all"" ideoligies",663,2019-04-20T20:51:33Z,2019-04-29T18:16:49Z,Europe the Netherlands,Adriaan,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Mengele Victim,Christianity,-1
609,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,664,2019-04-22T05:21:41Z,2019-04-22T05:21:42Z,,Bellator,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Rodnovery,0
610,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Fascism,665,2019-04-23T01:43:24Z,2019-04-23T02:03:59Z,,crickets,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Atheism,0
611,20,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National socialism,668,2019-04-24T16:12:15Z,2019-04-24T16:15:22Z,Hull,John honey,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Christian,0
612,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Social Nationalism,669,2019-04-24T21:03:50Z,2019-04-26T21:19:57Z,,NAZBOL GANG,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Deism (gods without religion),0
613,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialist,670,2019-04-24T23:21:30Z,2019-04-24T23:54:17Z,,ᛟToten Fur Wotanᛟ,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Wotanist,0
614,20-something,11,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialist,671,2019-04-25T02:24:18Z,2019-09-07T05:17:28Z,Some Infested Shitlhole,Shark,https://fascistforge.com/uploads/monthly_2019_04/8jpJZ3g.jpg.8fd9097ad4f007ee893aa8783e70e670.jpg,Member,Esoteric Hitlerism,2
615,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,NS,672,2019-04-25T12:17:21Z,2019-04-25T12:40:50Z,,Neeed80,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,-,0
616,39,0,https://fascistforge.com/uploads/monthly_2019_04/Screenshot_20190426-022926_Chrome.jpg.819853e692bff926394e08e16b04b0ac.jpg,0,0,National Socialist,673,2019-04-26T06:08:06Z,2019-04-29T11:16:07Z,America,Samiel,https://fascistforge.com/uploads/monthly_2019_04/imgonline-com-ua-CompressToSize-lDDhpBuAP58lr.jpg.b51215f25c6b074a7e8b6fc5e65feaa6.jpg,Newcomer,Satanist,0
617,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Righter,674,2019-04-26T09:50:05Z,2019-08-08T08:56:45Z,,AndreaSS,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,None,0
618,17,2,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialist,675,2019-04-26T16:19:54Z,2019-09-07T16:01:38Z,England,Judenjager88,https://fascistforge.com/uploads/monthly_2019_06/8f5befbeb5db3e052e39edc0ad9a3c20.png.34d09bc7c7510962fb1f95dec925ceb3.png,Member,Esoteric Odinism,1
619,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialist,677,2019-04-27T00:36:53Z,2019-04-27T01:20:21Z,,Attila Andrássy,https://fascistforge.com/uploads/monthly_2019_04/JPEG_20190321_185554.jpg.ff06b6dc831f1bb52678ccaf2063540c.jpg,Newcomer,Agnostic,0
620,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,678,2019-04-27T07:39:14Z,2019-07-03T05:49:39Z,,Aethelwulf Hunter,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Esoteric Hitlerism,0
621,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Fascist,679,2019-04-28T01:09:52Z,2019-05-01T04:42:00Z,,Kurt,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Anti Religious,0
622,,3,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialist,680,2019-04-28T01:31:33Z,2019-05-12T20:24:39Z,,Zarathustra,https://fascistforge.com/uploads/monthly_2019_05/117916680_download(59).jpg.7d06107168338efa9c67ba71f5f47ae4.jpg,Member,Nietzschean,1
623,21,4,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Accel->trad,681,2019-04-28T03:10:39Z,2019-08-29T03:33:38Z,South Carolina,Orthocarbonic_Acid,https://fascistforge.com/uploads/monthly_2019_04/440474514_121px-Orthocarbonic-acid-Spartan-MP2-3D-balls-B_pngf1.72445f51e2010d4491e69f1762c91561,Member,Esoteric Hyperboreanism,2
624,21,0,https://fascistforge.com/uploads/monthly_2019_04/49061374_520942865085479_3406545760269893632_n.jpg.ad9fbaf951ef294a8735b25e0c98d419.jpg,0,0,Learn more and more and more.,682,2019-04-28T03:41:53Z,2019-04-28T03:59:12Z,loveland,N Shultz,https://fascistforge.com/uploads/monthly_2019_04/7bb7467a96ecd41d2e57d3836a52115b.jpg.86d0ae190dd89fb3bef665fccd1cfe5d.jpg,Newcomer,none yet,0
625,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialist,683,2019-04-28T17:36:32Z,2019-04-28T17:36:33Z,,Saturn696969,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Pagan,0
626,19,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,684,2019-04-28T20:13:40Z,2019-05-08T20:42:31Z,Usa,Soulessmurder,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Satanism,0
627,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,1,0,Volkish,685,2019-04-29T00:11:45Z,2019-05-02T20:23:17Z,,volkishblake,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Mengele Victim,Volkish,-2
628,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Folkism,686,2019-04-29T22:21:17Z,2019-05-10T16:10:30Z,,Abrahamoutthewindow,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Ancestral Worship,0
629,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National-socialism,687,2019-05-01T13:18:13Z,2019-05-01T13:24:42Z,,Nyarlathotep88,https://fascistforge.com/uploads/monthly_2019_05/34345353.png.fb0a1185d974273f59fcf13bf110778a.png,Newcomer,Zoroastrianism,0
630,yea ok fuck off,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Universal Order,688,2019-05-01T13:27:09Z,2019-05-02T07:44:46Z,[2],Tyrant,https://fascistforge.com/uploads/monthly_2019_05/soviet.PNG.604c59029c18e0424e2246ff4a2f4345.PNG,Newcomer,Traditional Satanism,0
631,28,4,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialism,689,2019-05-01T21:46:54Z,2019-05-04T07:20:02Z,United Kingdom,Teutonica,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Mengele Victim,None,-2
632,,3,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Nationalism for development,690,2019-05-02T08:24:25Z,2019-05-08T17:29:39Z,,tracyspencer,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Mengele Victim,none,0
633,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialist,691,2019-05-02T16:51:45Z,2019-05-08T17:32:32Z,,Baldr Odinson,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Asatru,0
634,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National socialism,692,2019-05-02T17:54:54Z,2019-05-04T22:28:56Z,,Calbiggie3,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Cosmotheism,0
635,,1,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Right wing libertarian,693,2019-05-02T18:57:22Z,2019-05-02T18:57:23Z,,Winston Smith,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Mengele Victim,All,0
636,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Eco-Fascism,694,2019-05-02T21:15:28Z,2019-05-23T10:13:17Z,,pingpong88,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Christian,0
637,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Facism,695,2019-05-02T21:17:04Z,2019-05-02T21:20:07Z,,ItBeThatGuy,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Atheist,0
638,19,2,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Anarcho-Rapism,696,2019-05-03T01:28:57Z,2019-08-30T03:27:38Z,9th circle of hell,EMSIX,https://fascistforge.com/uploads/monthly_2019_05/1498236572921-min.png.0993f30a485835473305bf6087f1b907.png,Newcomer,Eastern Orthodox,0
639,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Nazism,697,2019-05-03T02:46:10Z,2019-07-26T11:17:00Z,,bruh gamer,https://fascistforge.com/uploads/monthly_2019_05/moonman.jpg.c2144821116193b80f48a47cd8ba23ee.jpg,Mengele Victim,Christian,0
640,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,"Hoppe, Hitler, GLR",698,2019-05-03T04:47:28Z,2019-06-28T18:35:57Z,,Jboy1488,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Christian identity,0
641,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,National Socialist democracy,699,2019-05-03T09:21:50Z,2019-06-16T17:32:24Z,,Gust,https://fascistforge.com/uploads/monthly_2019_05/82319506_540947711650824210what.png.1d93ca2e9320510eb2f9a6b0f297a7b4.png,Newcomer,Protestant Christian,0
642,,3,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,NATSOC,700,2019-05-03T12:33:44Z,2019-09-07T12:58:32Z,,kalki weiss,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,ARIOSOPHICAL GNOSTICISM,0
643,21,3,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,Siegepilled,701,2019-05-03T18:06:22Z,2019-09-04T20:51:01Z,Finland,Sk14,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Member,Finnish,0
644,,0,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_pattern.png,0,0,EcoFascism,702,2019-05-03T20:23:36Z,2019-05-04T01:23:09Z,,WhiteAryan,https://fascistforge.com/uploads/set_resources_3/84c1e40ea0e759e3f1505eb1788ddf3c_default_photo.png,Newcomer,Christianity,0
